date,name,comment,rating
2021-12-02,M. DEV,"While I registered myself, the app was very fast but now sin e afternoon not behaving properly. Everytime showing WENT SOMETHING WRONG. Tried many times but unable to login. Pl rectify. Thanks 02.12.2021 Tha KS for your email and call on the above problem. Sir now the app is working fine and no issue. May be that time initial teething problems when app. Is started. Thanks. Great App",3.0
2021-12-02,Satya pal Singh,अच्छा बहुत अच्छा,5.0
2021-12-02,Rosemi Kuriakose,Nice app,4.0
2021-12-01,Pankaj Soni,Good,5.0
2021-11-29,AMBIR OFFCL,Good condition,5.0
2021-11-29,Ram Dahiya,Unable to verify device,1.0
2021-11-28,Gulzar Awan,Super nice,1.0
2021-11-27,Karaꪀ ra᭙at,𝑁𝑖𝑐𝑒.,5.0
2021-11-25,Sandhu Sandhu,Good application Good Job,5.0
2021-11-25,Sachin Raj,"Unable to login to my account. It showing that the user id doesn't exist. But when checking my registration status, it showing ""successful"". Another issue is that, otp is not receiving when trying to reset password.",1.0
2021-11-24,sourav rout,Nice,5.0
2021-11-24,Vɩŋʌƴ Roʜɩɭɭʌ Rʌjpoot (Naksh),No login this app no sand OTP,1.0
2021-11-22,Diganta Mirdha,Good Application,5.0
2021-11-22,Jagdeep Rai,"I have registered successfully, but every time when I try to log in , massage shows that account for your Health Id /username is not found but when i try to register it shows that you are already registered.",1.0
2021-11-21,Mani Kandan,Nice,4.0
2021-11-19,Jayesh Vaidya,"I have registered and get health ID, but now I can not open and so unable to complete my registration. Now system said that no record found",4.0
2021-11-16,Pankaj Sharma,"Great app, great initiative.",5.0
2021-11-13,Debadutta Mohanty,Bad,1.0
2021-11-12,khilesh Prajapati,Nice,5.0
2021-11-12,SUNIL Bhure,very useful application,4.0
2021-11-09,Chandra Bhan Mittal,Good experience,5.0
2021-11-07,VETRIVEL SHANMUGAM,Very useful. Thanks.,5.0
2021-11-06,Jay Kushwaha,The no. 01 worst app.,1.0
2021-11-04,Divyeshkumar Virada,Super Great Work By Health Authority Of India!,5.0
2021-11-03,Chandu Bind1996,Nice,5.0
2021-11-03,Nayan Seikh,Faltu app,1.0
2021-11-02,C G Srinivasan Iyer,Very good initiative by Modi government. Please enroll. Might become useful.,5.0
2021-11-02,Suvajit Deb,Good,5.0
2021-11-02,Pavan “Kashyap”,Nice,5.0
2021-11-01,SREEVISHNUBUDDHAN S O,Supper plzz add more benefits plzzz...,5.0
2021-10-31,rajesh kumar singh,So many problem in app 😡😡😡 login problem,1.0
2021-10-30,Md Habibur Rahiman,Mdhabibur rahaman,1.0
2021-10-30,Rajandraprasad Bibin,Great,3.0
2021-10-30,DEBEN CH MANDAL,DRIVING,5.0
2021-10-28,Pareshkumar Chaturbhai Patel,"Every Indian must Download and refere,,,",5.0
2021-10-27,Mohamed Abdurahiman,Good Thanks,5.0
2021-10-26,Akash Behera,Super,5.0
2021-10-26,NANDALAL JANA,Ok,5.0
2021-10-24,Amarjeet Photography,Very nice,5.0
2021-10-24,Nilkrishna Das,Nice àpp,5.0
2021-10-24,Sai raam,Nice,5.0
2021-10-24,Mahendrabhai Patil Nandurbar,Very good ☺️ app,5.0
2021-10-23,shreenu tripathy,Nice,5.0
2021-10-23,Dinesh Karia,We should have a facility to request hospitals to upload our records.,5.0
2021-10-22,DADA BHAI digital life,Happy New apps,5.0
2021-10-22,Asish Pradhan,जय हिन्द जय जगन्नाथ,5.0
2021-10-20,Anbarasu K Sivaraj,It's difficult to link medical records most of the time.,3.0
2021-10-20,Vishnu Kumar,Good service,5.0
2021-10-19,ABILASH P,Not able to open health id already created against phone number 98406 75067,5.0
2021-10-18,Akshay Chaudhary,Unusual bakwas app hospital hi select nhi hota no record found aata hai,1.0
2021-10-17,manish sharma,Unable to verify divece. Plz solve this problem.,1.0
2021-10-17,gaurang barevadiya,When open Mobile application start then unable to verify device come and application not be start,1.0
2021-10-17,Priti Mehrotra,Not working,1.0
2021-10-17,HIMANSHU PRAJAPATI,It is saying that you can't acess this app because your device is rooted but i have checked sevrel time that my device is not rooted.,1.0
2021-10-17,Prasad Thombre,"Useless app, doesn't run says your mobile is rooted",1.0
2021-10-17,anil mamidipudi,Unable to open as device is rooted error. Even though the device is good and not rooted,1.0
2021-10-17,mukund sathe,I installed this app before few days but today I tried to open app but crashed app suddenly shows me unable to verify device,1.0
2021-10-17,Ganesh Bhandarkar,Very nice,5.0
2021-10-17,Dileep Kr Tiwari,Very good,5.0
2021-10-17,Shirish Shah,"I am not able to open application, msg. displaying on screen "" you can not access app as your device is rooted"" please help me.",3.0
2021-10-17,Narayan Lal Dhakar (FarmDost),Best application but hospital not accpect this Digital Health Id.,5.0
2021-10-17,UMA SHANKAR SHARMA,Very poor app,1.0
2021-10-17,Seema Kumar,Shows your device is rooted. You cannot access app. However it has never been done. Cannot use this app on my phone.,1.0
2021-10-16,Rajinder Kumar Chauhan,Uhf,4.0
2021-10-16,Tech Information,Couldn't login. Always some error,1.0
2021-10-16,SURESH Bhandari,Good,4.0
2021-10-15,HARSH GANGWAR,worst app never show confirm option in login menu,1.0
2021-10-14,anshu kumar,Good,5.0
2021-10-13,Jkrishnan,Add option to add family members account within single account. Also add option to upload patient prescriptions by itself,2.0
2021-10-12,Learn with Fun,Log in nahin ho raha hai,1.0
2021-10-12,Sandeep,App close itself,5.0
2021-10-11,A.Y.K,"It is not working,bakwas time waste, government should improve more irritation don't use it, I gave 0 star, thanks developers.",1.0
2021-10-11,Edisinfo,No logical flow and guideline,1.0
2021-10-11,Kulwant Singh Lali,Good application good website All public Help you lacien family with update Help me PM ajy Joygana contact me Sar ji Aadhar card & mobile no,5.0
2021-10-10,Arif Electrician,MD Arif,5.0
2021-10-10,Thalapathi E.Srinivasan TV BJP,Super,5.0
2021-10-10,Upendrakumar Maharana,Very poor app. I can not log in since 45 mind,1.0
2021-10-10,kuldhara behera,Super,5.0
2021-10-10,Sreedharan Azhamchalil,Not rasily accessible to this application with smartphone!!!,5.0
2021-10-10,aarti Sharma,"Don't Waste your time bro, in chutiyo ke pass apna dang ka survey nhi h...",1.0
2021-10-10,r shankar narayanan,App has lot of bugs not able to login,1.0
2021-10-09,prashant goswami,Main Apne health ID ko register nahin kar pa raha hun password baar baar galti Bata deta h,5.0
2021-10-08,NSG COMMANDO,Super,5.0
2021-10-08,IRSHAD ALI,Very nice 👌,5.0
2021-10-08,Sangram Mohanty,Did not find any hospital even big hospitals,1.0
2021-10-07,Amit Kumar,Very nice app thanks for my government health records digital karne ke liye,5.0
2021-10-07,Ramachandram Maganti,"Could,t register",4.0
2021-10-07,Sumit Jena,Nice,5.0
2021-10-06,Ravi Vishnoi,Best app,5.0
2021-10-06,Mohammad Khan,Excellent,5.0
2021-10-06,Kailash Nagar,Need to lots of update...bugs hi bugs bhare hai... hanging again and again. Got logout automatically,1.0
2021-10-06,jayanthi venkatesh,Not so good what about ios version,3.0
2021-10-05,Prakashbhai Shah,"Very difficult to log in.Although I have downloaded it, but I can't use it anymore.",3.0
2021-10-05,sanjay kushwaha,Not good work,5.0
2021-10-05,Bappan Das,𝙶𝚛𝚎𝚊𝚝👍,5.0
2021-10-05,Bhavik Soni,Can't submitting after fill 12 digit aadhar number when select register with aadhar.. Only 1'st 4 Digit of aadhar number can fill it... So please provide option verify aadhar with Digilocker or Maadhar android application also change the photo uploading maximum size from 100Kb to between 1mb to 5mb its really frustrating..,1.0
2021-10-05,Dilu Bhukan,Worst app,1.0
2021-10-05,Suraj Nair,Everytime the otp is fed the app says cannot validate and brings an error. Unabe to register.,1.0
2021-10-04,Manoj Rout,Very nice,5.0
2021-10-04,G Sudhakar Reddy,How do login this app,1.0
2021-10-04,Sahir,I'm unable to log in Do I know why?,2.0
2021-10-04,Harees A,Usefull,4.0
2021-10-04,Venkat Balu,"Afer verifing mobile, aadhar, id availabile, password entered confirm button not enabled tried multiple times correct it ealier to get my id",2.0
2021-10-03,Dinesh Vijayakumar,Good initiative from government and the app performs well with basic features. Yet to see many more clinics/labs to share the health records with the digital health database,5.0
2021-10-03,JUBARAJ ROUT,Ok,5.0
2021-10-03,Mukesh Ahuja,Too much buggy app,3.0
2021-10-02,Sakthivel K,"Sai Ram சக்திவேல், K., B. Com., தேதி 02/10/2021. தேங்க்ஸ், சாய் ராம்...",5.0
2021-10-02,Vijay Kashyap,"Hi, Thanks for this app. But you should make some changes... There is no option to adding my family members including me. If it's done then this app will be fabulous.",4.0
2021-10-02,CHANDRU R,Excellent,5.0
2021-10-02,Swaraj Sreedharan,I can not make password,1.0
2021-10-02,Mohit Singhal,Not working,1.0
2021-10-02,Balaram swain,Good,5.0
2021-10-02,R.K kewt,Good,3.0
2021-10-02,Hiren Patel,Not process after aadhar number enter. If selected 2nd option after Id & password enter not button allow for process.,1.0
2021-10-02,Nilanjan Kar,5 stars for the effort and the hope that you people will make this app the best after proper bug testing!!!,5.0
2021-10-02,Ankit Dey,Smooth Interface. Takes 2 minutes to create your health ID,5.0
2021-10-02,Sanjay Krishnamurthy,Very user friendly,5.0
2021-10-01,SATYANARAIN SINGH,Login nhi ho rha,4.0
2021-10-01,Md Umar Farooque,bahut gatiya aap hai...ek din kaam karta hai chaar din problem....kaise digital hoga bharat aise me.....,1.0
2021-10-01,Kishore Barik,Not able to login,1.0
2021-10-01,Dev Pandey,Not working.,1.0
2021-10-01,saurabh mahajan,"It is a good initiative by the govt. But the app is not working properly. I am not able to login, its showing ""unknown error occurred"".",5.0
2021-10-01,Jo Neri,A still a long way to go. Many errors,1.0
2021-10-01,Ayush,This is not an app..This is a bug...Not working in it..,1.0
2021-10-01,S A SABYASACHI,Unable to login .,1.0
2021-10-01,Supratim Datta,Doesn't work,1.0
2021-10-01,Ghanshyam Ramawat,Application is Not working,1.0
2021-10-01,shailesh kumar,Login problem,2.0
2021-10-01,Chaithanya krishna reddy Bandi,Want more development in app,1.0
2021-10-01,DEBJYOTI SARKAR,I can't log in this app very bad service,1.0
2021-10-01,Sanjib Bardhan,App not working,1.0
2021-10-01,Rayagouda Patil,Unable to sign in,1.0
2021-10-01,Abhimanyu Kumar _,"I m not getting log in,something showing error while putting password..",1.0
2021-09-30,Brij Mohan Patnaik,Unable to register when setting up user id with the following sets where as symbol is not accepting and still unable to proceed. Fix immidiately,1.0
2021-09-30,KS Rubal,Very bad Service,1.0
2021-09-30,Raj Kumar Yadav,Not working🙏🤔,1.0
2021-09-30,Rohit Toraskar,Very good concept and helpful people but yesterday app dose not properly working nd documents uploading buffering nd your official website don't open...,3.0
2021-09-30,Dev dev,Bad experienced,1.0
2021-09-30,muruga Boobathy,"Health ID is automatically created by the app, but it says this ID is not available! we can't even edit ID name then how can I create my account. totally waste of time come with better options.",1.0
2021-09-30,Rajesh Ramakrishnan,Health ID generated. However unable to download the digital certificate.,1.0
2021-09-30,Ramnath,"None of hospital listed, I want to understand first all doctors, scan centres, laboratories and hospitals aware of this process. Whether they will upload the patient health records ontime. We need to request them or mandatory by government?",1.0
2021-09-30,Rupa Singh,Nice work ing app,5.0
2021-09-30,Shubhanshu Shukla,"Great app :) User Friendly, was easy to retrieve my Cowin Data. Looking forward to it :)",5.0
2021-09-30,Anupam Mondal,sometimes is wrong problem,1.0
2021-09-30,Suken Sarkar,Very poor works and very slow Not make health id card not set Passwoard,1.0
2021-09-30,Akhil Dhole,Can't login after registration.,1.0
2021-09-30,Harsh Agarwal,Something is wrong 😕 I am trying to register but on each step I get something went wrong message. I gave up after trying for.12-15 times,1.0
2021-09-30,renganathan venkitachalam iyer,Sevaral time trying OTP received reply try after some time,1.0
2021-09-30,Sandeep Bhatnagar,Unable to register pls fix it,1.0
2021-09-30,MANOJ NAGAR KOTI,Good app 👍 Jai Bharat.jai Hindustan.,5.0
2021-09-30,Manohar Sharma,It was quick for my personal registration..but failing to register my wife and daughter,4.0
2021-09-30,Prince Kumar Gupta,Working perfectly,5.0
2021-09-30,Prasenjit Ghosh,"App didn't work, very bad exprience",1.0
2021-09-30,Sharifa Khan,Good app,5.0
2021-09-30,Sk Riyaz,Nice aap,5.0
2021-09-29,jai prakash,Very easy to use,5.0
2021-09-29,missingbrainsincechildhood,Anyways good initiative from GOI but kindly resolve OTP issues.,5.0
2021-09-29,Bipul Biswas,Recommended NDHM national health portals,5.0
2021-09-29,Lalsa Yadav,Good,5.0
2021-09-29,AVINASH MISHRA,Incomplete deta,4.0
2021-09-29,SADEK ALI SHEIKH,"Why do I have to login again and again, I do not like it, why not show more profile photos?",5.0
2021-09-29,16% P. Krishna Moorthi V.T.R.T,Good,5.0
2021-09-29,Prabal Rajdeep,"I think Google should keep option for zero star. The initiative from Govt. is one of the best but the app support is world worst. Shame to the developers. Even after two days of rigorous attempts, I am unable to register (both on app and website). Don't know why they launch the app in incomplete condition. Developers should take immediate necessary action regarding the same. Specifically the lagging in the app is the main issue.",1.0
